filepath,room_type,split,condition_score
train/balcony/162570224559186_2195706401245548__001_2195706401245548.jpg,balcony,train,5
train/balcony/125793327613639_3042469999279276__005_1588694966590561.jpg,balcony,train,4
train/balcony/1692162830827333_26813176214965981__002_1764988018157695.jpg,balcony,train,4
train/balcony/1374467126144215_4380411052216459__002_27142897355335893.jpg,balcony,train,5
train/balcony/167401334126918_2013632042837162__004_26821813074106027.jpg,balcony,train,4
train/balcony/1644120495892745_3950915541879884__001_3950915541879884.jpg,balcony,train,5
train/balcony/1446203822077011_27326587000278672__007_122275699346157046.jpg,balcony,train,5
train/balcony/1308193765888197_35957332170547581__001_35957332170547581.jpg,balcony,train,4
train/balcony/1121082361306682_26882423348079230__007_965291529576474.jpg,balcony,train,4
train/balcony/1333924010089214_3465436426937951__006_36477323561858462.jpg,balcony,train,4
train/balcony/131650282168271_1336958078304146__008_122170009808904798.jpg,balcony,train,4
train/balcony/1658210834462300_4478952529054769__002_1931596017494111.jpg,balcony,train,3
train/balcony/126295760730491_28018598307740195__004_28102687462653687.jpg,balcony,train,5
train/balcony/1446203822077011_27392054740398564__004_10237471636104823.jpg,balcony,train,5
train/balcony/1692162830827333_26951575277792740__001_26951575277792740.jpg,balcony,train,5
train/balcony/1592420637729022_3955142204790175__010_35891352500449860.jpg,balcony,train,3
train/balcony/1697699190534876_3926739834297456__004_3493450790821554.jpg,balcony,train,4
train/balcony/162570224559186_2201683080647880__004_27213820964882537.jpg,balcony,train,5
train/balcony/1108280606220345_2684184195296637__008_27315843598007848.jpg,balcony,train,5
train/balcony/128182133878732_27230339453236300__003_10237934029104376.jpg,balcony,train,5
train/balcony/1692162830827333_26843125121971090__002_2464508850644979.jpg,balcony,train,4
train/balcony/1564067761059184_2167065250759429__003_2818238091853037.jpg,balcony,train,3
train/balcony/128182133878732_27428641250072785__004_10240790663761261.jpg,balcony,train,4
train/balcony/128182133878732_27437716995831877__004_36479630201635567.jpg,balcony,train,4
train/balcony/132807117125395_2265516037187815__003_2057618095167275.jpg,balcony,train,2
train/balcony/1108075092683422_3610477632443143__004_10231808371304442.jpg,balcony,train,3
train/balcony/1574044329492258_4570089523221042__005_10162267943706470.jpg,balcony,train,4
train/balcony/1381673142221410_3113281505727223__003_1714110033100095.jpg,balcony,train,3
train/balcony/125793327613639_3042469999279276__002_1588694866590571.jpg,balcony,train,4
train/balcony/1250686224969130_26863667826577618__006_122189056154801796.jpg,balcony,train,5
train/balcony/1658210834462300_4483516978598324__005_2774966809506984.jpg,balcony,train,3
train/balcony/1446203822077011_27369958589274846__002_887232351059120.jpg,balcony,train,2
train/balcony/167401334126918_2014723456061354__011_26837144079239593.jpg,balcony,train,4
train/balcony/1374467126144215_4391920211065543__001_1004724128736254.jpg,balcony,train,4
train/balcony/167401334126918_2016533305880369__011_10214491032825262.jpg,balcony,train,5
train/balcony/1131541966889617_26923687563915037__009_36050920777826485.jpg,balcony,train,1
train/balcony/1374467126144215_4390988744492023__003_10239466543616974.jpg,balcony,train,5
train/balcony/162570224559186_2191100601706128__001_2191100601706128.jpg,balcony,train,3
train/balcony/1592420637729022_3953758228261906__003_4325878404291763.jpg,balcony,train,5
train/balcony/1446203822077011_27367808969489808__007_4561383067440766.jpg,balcony,train,4
train/balcony/1308193765888197_36083998921214238__003_10163206841299403.jpg,balcony,train,5
train/balcony/1592420637729022_3953783801592682__002_10243951600513341.jpg,balcony,train,3
train/balcony/1564067761059184_2158622161603738__001_2158622161603738.jpg,balcony,train,4
train/balcony/126295760730491_27883315387935155__001_1662773981710685.jpg,balcony,train,3
train/balcony/1308193765888197_35932942122986586__005_10233911407555509.jpg,balcony,train,3
train/balcony/1302750086537790_4234816773331092__003_1676082973725472.jpg,balcony,train,4
train/balcony/1444861819075775_4440801206148473__003_26890755303907503.jpg,balcony,train,5
train/balcony/108387882545483_27135565716067667__001_27135565716067667.jpg,balcony,train,5
train/balcony/1569279603190851_26405908132434654__003_122110895145215056.jpg,balcony,train,4
train/balcony/115046608513246_35969750315949421__007_1587025952395061.jpg,balcony,train,5
train/balcony/131650282168271_1326872642646023__003_10164304290764429.jpg,balcony,train,4
train/balcony/1692162830827333_26998981233052144__004_1655628855672576.jpg,balcony,train,5
train/balcony/167401334126918_2013052296228470__002_10165205083902028.jpg,balcony,train,5
train/balcony/136756476866142_2179087959299640__002_10242475435801224.jpg,balcony,train,5
train/balcony/111163552234056_27707569232166783__006_10164690363565833.jpg,balcony,train,4
train/balcony/1644120495892745_3958400307798074__003_996867926225767.jpg,balcony,train,4
train/balcony/1374467126144215_4390279167896314__002_1018328770709123.jpg,balcony,train,4
train/balcony/1302750086537790_4249005695245533__005_10162121006070916.jpg,balcony,val,4
train/balcony/1569279603190851_26454842257541241__010_10244380125984573.jpg,balcony,val,5
train/balcony/1569279603190851_26549019458123520__004_10244500325869495.jpg,balcony,val,5
train/balcony/108387882545483_27014395391518034__001_27014395391518034.jpg,balcony,val,4
train/balcony/1409711522615858_4199224266997889__003_26134256546247439.jpg,balcony,val,3
train/balcony/1509783812615243_4389946711265591__002_1650431197090747.jpg,balcony,val,5
train/balcony/1578259502584829_2453381515072619__011_10233745280520365.jpg,balcony,val,4
train/balcony/131650282168271_1326655906001030__003_122122822029225802.jpg,balcony,val,3
train/balcony/1100386826745670_27172850182405978__007_26787562910930898.jpg,balcony,val,4
train/balcony/1414853725269536_26888226884172203__010_2564263547362763.jpg,balcony,val,5
train/balcony/1381673142221410_3104303109958396__005_1706704583840640.jpg,balcony,val,4
train/balcony/1308193765888197_36037336492547148__001_36037336492547148.jpg,balcony,val,3
train/balcony/167401334126918_2017868262413540__008_26886477487639585.jpg,balcony,val,3
train/balcony/1333924010089214_3469858663162394__007_2754266601588885.jpg,balcony,val,5
train/balcony/1692162830827333_26856545383962397__002_1555718239897937.jpg,balcony,val,4
train/balcony/1509783812615243_4389304484663147__004_1567002178768593.jpg,balcony,val,5
train/balcony/1029345667543954_2391440404667800__004_1559053149563481.jpg,balcony,val,4
train/balcony/1374467126144215_4385299145060983__001_4385299145060983.jpg,balcony,val,5
train/balcony/1369521363409648_2774406922921078__011_2505656443184116.jpg,balcony,val,3
train/balcony/140974480089370_2198683624318435__005_1774460270602334.jpg,balcony,val,5
train/balcony/109632911025009_1234355768552712__010_10163518754818171.jpg,balcony,val,3
train/balcony/109471915759582_36012175568395762__010_35510973651850772.jpg,balcony,val,3
train/balcony/110907419268500_2725125861179963__006_27321324314137853.jpg,balcony,val,5
train/balcony/1446203822077011_27381767881427250__002_888045194311169.jpg,balcony,val,2
train/balcony/1658210834462300_4481491238800898__002_10164558774632417.jpg,balcony,val,5
train/balcony/136756476866142_2186248531916916__008_4046120865532283.jpg,balcony,val,3
train/balcony/137474916300778_26844651831823057__003_1009790804912625.jpg,balcony,val,4
train/balcony/1121082361306682_26872449599076605__001_26872449599076605.jpg,balcony,val,5
train/balcony/1492833544374932_4495447654113491__007_27748170934770635.jpg,balcony,val,4
train/balcony/1100386826745670_27144826241875039__006_26759476453739544.jpg,balcony,val,4
train/balcony/1308193765888197_36044818038465660__002_10162848929278365.jpg,balcony,val,5
train/balcony/1592420637729022_3948685692102493__003_26590021020608792.jpg,balcony,val,5
train/balcony/1383397445076108_26980174444971723__007_1019540307530581.jpg,balcony,val,5
train/balcony/1308193765888197_36034892302791567__004_10233958602455352.jpg,balcony,val,5
train/balcony/133922880497171_2058719181350855__004_10241975746706957.jpg,balcony,val,3
train/balcony/1624818081000281_3672903792858356__010_27120806474179881.jpg,balcony,val,5
train/balcony/1302750086537790_4233974883415281__002_965732342503465.jpg,balcony,val,2
train/balcony/1592420637729022_3960647864239609__007_992889926808879.jpg,balcony,val,4
train/balcony/137474916300778_26747978594823715__005_27151530184441816.jpg,balcony,val,3
train/balcony/1369521363409648_2774200352941735__007_35532102303070797.jpg,balcony,val,5
train/bathroom/1302750086537790_4247814792031290__007_974172461993197.jpg,bathroom,train,3
train/bathroom/1574044329492258_4567779080118753__010_10239426822601250.jpg,bathroom,train,2
train/bathroom/1131362134634837_1598648441239535__001_1598648441239535.jpg,bathroom,train,3
train/bathroom/1308193765888197_35726974736916660__006_1465409658720675.jpg,bathroom,train,3
train/bathroom/1591401697779759_4234997040086865__007_4260447180833790.jpg,bathroom,train,3
train/bathroom/1424244737803677_4560372057524247__005_10165529986475449.jpg,bathroom,train,2
train/bathroom/1394256424177525_4360736334196171__002_122181959006868694.jpg,bathroom,train,3
train/bathroom/155513625152539_1917815022255715__004_4367778853551880.jpg,bathroom,train,1
train/bathroom/101875683484689_2906444179694478__005_27157308617197165.jpg,bathroom,train,2
train/bathroom/1697699190534876_3926895927615180__004_27595727123362701.jpg,bathroom,train,2
train/bathroom/1592420637729022_3955142204790175__009_35891351497116627.jpg,bathroom,train,2
train/bathroom/1446203822077011_27299089773028395__002_122161395524819325.jpg,bathroom,train,2
train/bathroom/133922880497171_2056851074870999__011_27760885150180381.jpg,bathroom,train,4
train/bathroom/131650282168271_1327526049247349__005_10241906995481662.jpg,bathroom,train,4
train/bathroom/1302750086537790_4234958789983557__007_1676167687050334.jpg,bathroom,train,2
train/bathroom/1394256424177525_4367756513494153__004_1572196487802082.jpg,bathroom,train,1
train/bathroom/167401334126918_2013632042837162__007_26821813080772693.jpg,bathroom,train,3
train/bathroom/1692162830827333_26920488507568084__007_2528575074274349.jpg,bathroom,train,1
train/bathroom/1374467126144215_4385299145060983__005_10174219301080111.jpg,bathroom,train,3
train/bathroom/1564067761059184_2170559503743337__009_10243396267505713.jpg,bathroom,train,3
train/bathroom/1333924010089214_3463228170492110__002_4369120896740773.jpg,bathroom,train,1
train/bathroom/1302750086537790_4246170298862406__002_4444002919260500.jpg,bathroom,train,3
train/bathroom/1302750086537790_4234945056651597__008_1146991045154641.jpg,bathroom,train,3
train/bathroom/1424244737803677_4553040101590776__003_26854874087535612.jpg,bathroom,train,2
train/bathroom/110907419268500_2728991314126751__004_10164272985074334.jpg,bathroom,train,3
train/bathroom/1108075092683422_3619756294848610__008_1002713662276699.jpg,bathroom,train,2
train/bathroom/1644120495892745_3942630019375103__005_10215067336993552.jpg,bathroom,train,2
train/bathroom/101875683484689_2902004916805071__003_10164434011912552.jpg,bathroom,train,1
train/bathroom/1175635132590303_3556491267837999__011_26887601630891652.jpg,bathroom,train,1
train/bathroom/101875683484689_2908291652843064__004_10164238593604417.jpg,bathroom,train,2
train/bathroom/1374467126144215_4387253951532169__009_10163610915313301.jpg,bathroom,train,4
train/bathroom/167401334126918_2018938615639838__005_2462312930856857.jpg,bathroom,train,2
train/bathroom/133922880497171_2055328018356638__007_122337577850011566.jpg,bathroom,train,3
train/bathroom/151351752255977_1991704401554027__003_27338340422417527.jpg,bathroom,train,1
train/bathroom/1592420637729022_3952058278431901__006_35439081612373063.jpg,bathroom,train,3
train/bathroom/1308193765888197_35962483203365811__006_10242965888587069.jpg,bathroom,train,4
train/bathroom/1308193765888197_36033604786253652__006_10164594416676221.jpg,bathroom,train,3
train/bathroom/1383397445076108_26945575785098256__006_3463320410493030.jpg,bathroom,train,4
train/bathroom/126295760730491_27978723861727640__010_10238950258268929.jpg,bathroom,train,1
train/bathroom/110907419268500_2723851684640714__003_950382094655225.jpg,bathroom,train,2
train/bathroom/1644120495892745_3941054599532645__003_10164616335698701.jpg,bathroom,train,4
train/bathroom/1665284003691199_4452628171623421__005_3535466143272169.jpg,bathroom,train,4
train/bathroom/1302750086537790_4253822528097183__008_122210463296352300.jpg,bathroom,train,3
train/bathroom/1308193765888197_35957332170547581__004_10242349882906123.jpg,bathroom,train,2
train/bathroom/1424244737803677_4565907986970654__006_2087405195324777.jpg,bathroom,train,2
train/bathroom/1642748915985540_4339859826274422__005_10233616611703725.jpg,bathroom,train,3
train/bathroom/1624818081000281_3672754549539947__005_27135605696033813.jpg,bathroom,train,2
train/bathroom/1658210834462300_4474998649450157__005_26130699706607809.jpg,bathroom,train,3
train/bathroom/1644120495892745_3942469239391181__009_3600443860109282.jpg,bathroom,train,3
train/bathroom/1692162830827333_26855086227441646__005_4399608456946539.jpg,bathroom,train,3
train/bathroom/108387882545483_27067861992838040__011_4358449634484802.jpg,bathroom,train,4
train/bathroom/109471915759582_36189635883983062__009_27284419647829419.jpg,bathroom,train,2
train/bathroom/1409711522615858_4199170760336573__003_10234428592396824.jpg,bathroom,train,3
train/bathroom/101875683484689_2900380296967533__004_10163934759311698.jpg,bathroom,train,3
train/bathroom/1108075092683422_3626551204169119__005_10163065110930823.jpg,bathroom,train,5
train/bathroom/1624818081000281_3672828036199265__006_1552894486411772.jpg,bathroom,train,4
