filepath,room_type,split,condition_score
train/balcony/111163552234056_27677197965203910__003_10162841020649492.jpg,balcony,train,4
train/balcony/111163552234056_27707569232166783__006_10164690363565833.jpg,balcony,train,4
train/balcony/111163552234056_27707984235458616__007_3241961935975494.jpg,balcony,train,3
train/balcony/111163552234056_27788444720745900__002_10214898051081707.jpg,balcony,train,3
train/balcony/111163552234056_27788444720745900__005_10214898052121733.jpg,balcony,train,4
train/balcony/111163552234056_27788444720745900__006_10214898052481742.jpg,balcony,train,3
train/balcony/111163552234056_27796264113297294__005_26771122225832291.jpg,balcony,train,5
train/balcony/111163552234056_27803069109283461__009_36681595804772378.jpg,balcony,train,4
train/balcony/111163552234056_27819199181003787__006_2514703752379277.jpg,balcony,train,2
train/balcony/111163552234056_27828294603427578__001_27828294603427578.jpg,balcony,train,5
train/balcony/111163552234056_27844021078521597__006_4181198175473988.jpg,balcony,train,5
train/balcony/111163552234056_27860975333492838__005_27408338248784244.jpg,balcony,train,3
train/balcony/111163552234056_27869626659294372__007_2564856220598842.jpg,balcony,train,5
train/balcony/111163552234056_27869634535960251__005_3866809723454535.jpg,balcony,train,4
train/balcony/111163552234056_27872930308964007__001_27872930308964007.jpg,balcony,train,5
train/balcony/111163552234056_27883033467953691__006_4184139305179875.jpg,balcony,train,5
train/balcony/111163552234056_27895891600001211__006_4185169378410201.jpg,balcony,train,5
train/balcony/111163552234056_27908436252080079__006_4186063931654079.jpg,balcony,train,5
train/balcony/1117824112816877_1660932415172708__005_10163911047448361.jpg,balcony,train,3
train/balcony/1117824112816877_1661152811817335__001_1661152811817335.jpg,balcony,train,4
train/balcony/1117824112816877_1661820795083870__005_10163914967018361.jpg,balcony,train,3
train/balcony/1117824112816877_1665119441420672__006_987341717135349.jpg,balcony,train,3
train/balcony/1117824112816877_1665119441420672__008_987341687135352.jpg,balcony,train,3
train/balcony/1117824112816877_1666238974642052__011_988511937018327.jpg,balcony,train,3
train/balcony/1117824112816877_1667214581211158__001_1667214581211158.jpg,balcony,train,3
train/balcony/1117824112816877_1668372391095377__001_122205308798497447.jpg,balcony,train,4
train/balcony/1117824112816877_1668372391095377__002_122205305780497447.jpg,balcony,train,4
train/balcony/1117824112816877_1671136637485619__001_1671136637485619.jpg,balcony,train,4
train/balcony/1117824112816877_1674306173835332__002_2264307554376215.jpg,balcony,train,3
train/balcony/1117824112816877_1676155606983722__001_1676155606983722.jpg,balcony,train,4
train/balcony/1117824112816877_1677208776878405__007_10162612641662051.jpg,balcony,train,4
train/balcony/1117824112816877_1677320593533890__003_2707356832967529.jpg,balcony,train,3
train/balcony/1117824112816877_1677411130191503__009_27652246504358910.jpg,balcony,train,4
train/balcony/1121067317909873_27696062323317011__005_35908075582139725.jpg,balcony,train,4
train/balcony/1121067317909873_27711968945059682__004_27969705802617004.jpg,balcony,train,5
train/balcony/1121067317909873_27718196134436963__003_1495829918913634.jpg,balcony,train,5
train/balcony/1121067317909873_27829205696669339__002_27248224551448601.jpg,balcony,train,4
train/balcony/1121082361306682_26847299211591644__001_26847299211591644.jpg,balcony,train,5
train/balcony/1121082361306682_26865267933128105__001_26865267933128105.jpg,balcony,train,5
train/balcony/1121082361306682_26865303199791245__001_26865303199791245.jpg,balcony,train,5
train/balcony/1121082361306682_26872449599076605__001_26872449599076605.jpg,balcony,train,5
train/balcony/1121082361306682_26873630975625134__003_122206877558787967.jpg,balcony,train,4
train/balcony/1121082361306682_26882423348079230__005_965291536243140.jpg,balcony,train,3
train/balcony/1121082361306682_26882423348079230__007_965291529576474.jpg,balcony,train,4
train/balcony/1121082361306682_26885555751099323__005_10164410099424828.jpg,balcony,train,3
train/balcony/1121082361306682_26885555751099323__009_10164410099599828.jpg,balcony,train,3
train/balcony/1121082361306682_26887428454245386__008_27066999266229379.jpg,balcony,train,3
train/balcony/1121082361306682_26887995937521971__003_10164226891550699.jpg,balcony,train,3
train/balcony/1121082361306682_26895504490104449__008_10164413725864828.jpg,balcony,train,3
train/balcony/1121082361306682_26895504490104449__011_10164413725964828.jpg,balcony,train,3
train/balcony/1121082361306682_26896524386669126__006_10164414025334828.jpg,balcony,train,3
train/balcony/1121082361306682_26901277849527113__003_10164231274830699.jpg,balcony,train,3
train/balcony/1121082361306682_26909251742063057__002_122178394400919866.jpg,balcony,train,4
train/balcony/1131541966889617_26868993706051090__004_26528193046865593.jpg,balcony,train,4
train/balcony/1131541966889617_26890850843865376__001_26890850843865376.jpg,balcony,train,3
train/balcony/1131541966889617_26923687563915037__007_36050920801159816.jpg,balcony,train,3
train/balcony/1131541966889617_26923687563915037__009_36050920777826485.jpg,balcony,train,1
train/balcony/1131541966889617_26926496613634132__001_26588940797457484.jpg,balcony,train,3
train/balcony/1131541966889617_26927105126906614__005_1650488156026760.jpg,balcony,train,4
train/balcony/1131541966889617_26930109183272875__002_36075219235402329.jpg,balcony,train,4
train/balcony/1131541966889617_26936248922658901__005_1651145335961042.jpg,balcony,train,4
train/balcony/1131541966889617_26947541458196314__003_26611240628560834.jpg,balcony,train,4
train/balcony/1131541966889617_26960132743603852__009_36120221987563030.jpg,balcony,train,3
train/balcony/1131541966889617_26979919221625204__006_10231884710437651.jpg,balcony,train,4
train/balcony/1131541966889617_27010181641932295__003_953574377566395.jpg,balcony,train,3
train/balcony/1131541966889617_27026151153668677__010_36246264048292156.jpg,balcony,train,1
train/balcony/1131541966889617_27058590173758108__001_26729226910095538.jpg,balcony,train,3
train/balcony/115046608513246_35769171036007351__003_854075571039619.jpg,balcony,train,5
train/balcony/115046608513246_35889265393997914__001_35889265393997914.jpg,balcony,train,5
train/balcony/115046608513246_35924066637184456__007_1585359932561663.jpg,balcony,train,5
train/balcony/115046608513246_35969750315949421__007_1587025952395061.jpg,balcony,train,5
train/balcony/115046608513246_36158411077083343__007_4390067854654012.jpg,balcony,train,4
train/balcony/1163402670458216_4038028602995594__010_26796199566681880.jpg,balcony,train,3
train/balcony/1175635132590303_3544441905709602__002_26279040115107675.jpg,balcony,train,3
train/balcony/1175635132590303_3552095831610876__008_122175327632672414.jpg,balcony,train,4
train/balcony/1175635132590303_3552095831610876__009_122175327668672414.jpg,balcony,train,5
train/balcony/1175635132590303_3552138341606625__002_957813743879492.jpg,balcony,train,5
train/balcony/1175635132590303_3553244151496044__005_1823023418680486.jpg,balcony,train,5
train/balcony/1175635132590303_3553245814829211__012_1823027145346780.jpg,balcony,train,5
train/balcony/1175635132590303_3553249471495512__005_1823036445345850.jpg,balcony,train,4
train/balcony/1175635132590303_3553249471495512__006_1823036448679183.jpg,balcony,train,5
train/balcony/1175635132590303_3553249471495512__007_1823036432012518.jpg,balcony,train,4
train/balcony/1175635132590303_3553466571473802__012_1528799185501896.jpg,balcony,train,4
train/balcony/1175635132590303_3553598748127251__004_2426816877730726.jpg,balcony,train,5
train/balcony/1175635132590303_3554356281384831__003_26382506138094405.jpg,balcony,train,4
train/balcony/1175635132590303_3554426021377857__001_3554426021377857.jpg,balcony,train,5
train/balcony/1175635132590303_3554565708030555__005_27851630537770759.jpg,balcony,train,5
train/balcony/1175635132590303_3555393424614450__005_1824625985186896.jpg,balcony,train,4
train/balcony/1175635132590303_3555393424614450__007_1824625968520231.jpg,balcony,train,5
train/balcony/1175635132590303_3555393424614450__008_1824625971853564.jpg,balcony,train,4
train/balcony/1175635132590303_3555404627946663__006_1824643208518507.jpg,balcony,train,5
train/balcony/1175635132590303_3555410404612752__003_10233851982347268.jpg,balcony,train,5
train/balcony/1175635132590303_3555452677941858__007_1524038285977986.jpg,balcony,train,5
train/balcony/1175635132590303_3556273201193139__001_10162120876946467.jpg,balcony,train,3
train/balcony/1175635132590303_3556706071149852__004_963222993244320.jpg,balcony,train,5
train/balcony/1175635132590303_3556706754483117__005_35643063048641769.jpg,balcony,train,5
train/balcony/1175635132590303_3557684371052022__007_2115241712667438.jpg,balcony,train,4
train/balcony/1175635132590303_3557774944376298__001_3557774944376298.jpg,balcony,train,5
train/balcony/1175635132590303_3559104754243317__005_27906692228931256.jpg,balcony,train,5
train/balcony/1175635132590303_3559424497544676__005_4455052598104048.jpg,balcony,train,4
train/balcony/1175635132590303_3561322014021591__005_27932419763025169.jpg,balcony,train,5
train/balcony/1175635132590303_3562250060595453__002_10163802661472949.jpg,balcony,train,4
train/balcony/1175635132590303_3562423743911418__005_27944655295134949.jpg,balcony,train,5
train/balcony/1175635132590303_3563424520478007__002_957813743879492.jpg,balcony,train,5
train/balcony/1175635132590303_3563559273797865__005_27958955560371589.jpg,balcony,train,5
train/balcony/1180930655253418_27250123467907447__005_10164195017489907.jpg,balcony,train,5
train/balcony/1185455534885646_26489634727374378__006_10240958217113978.jpg,balcony,train,4
train/balcony/1217685598598161_2780541578979214__001_930549459870381.jpg,balcony,train,4
train/balcony/1217685598598161_2787880131578692__002_1519616492843336.jpg,balcony,train,4
train/balcony/1250686224969130_26775911695353232__004_26877547428532135.jpg,balcony,train,4
train/balcony/1250686224969130_26777094051901663__011_26878769445076600.jpg,balcony,train,4
train/balcony/1250686224969130_26792706170340451__008_35775669055380147.jpg,balcony,train,5
train/balcony/1250686224969130_26792706170340451__010_35775669422046777.jpg,balcony,train,5
train/balcony/1250686224969130_26796201273324274__002_27601260672810301.jpg,balcony,train,3
train/balcony/1250686224969130_26797300589881009__005_26967199729579514.jpg,balcony,train,3
train/balcony/1250686224969130_26799461819664886__004_1014648677930855.jpg,balcony,train,4
train/balcony/1250686224969130_26806397415637993__012_3496401253847104.jpg,balcony,train,4
train/balcony/1250686224969130_26807357775541957__003_26738127682513157.jpg,balcony,train,5
train/balcony/1250686224969130_26807526642191737__003_2831600150517828.jpg,balcony,train,4
train/balcony/1250686224969130_26808815002062901__004_27427365793527609.jpg,balcony,train,5
train/balcony/1250686224969130_26810325285245206__005_27750253061242348.jpg,balcony,train,3
train/balcony/1250686224969130_26810614625216272__006_122188471928801796.jpg,balcony,train,5
train/balcony/1250686224969130_26821895007421567__004_27193888950241711.jpg,balcony,train,4
train/balcony/1250686224969130_26824443157166752__004_26958148437114574.jpg,balcony,train,4
train/balcony/1250686224969130_26836397795971288__006_122188769858801796.jpg,balcony,train,5
train/balcony/1250686224969130_26846930664918001__005_2214293425998999.jpg,balcony,train,5
train/balcony/1250686224969130_26846930664918001__006_2214293419332333.jpg,balcony,train,5
train/balcony/1250686224969130_26847210228223378__006_27219188877711718.jpg,balcony,train,4
train/balcony/1250686224969130_26850477894563278__004_1000143569366682.jpg,balcony,train,5
train/balcony/1250686224969130_26858581170419617__007_27457490273851963.jpg,balcony,train,5
train/balcony/1250686224969130_26858581170419617__008_27457491307185193.jpg,balcony,train,5
train/balcony/1250686224969130_26861746823436385__003_2679607065757431.jpg,balcony,train,4
train/balcony/1250686224969130_26861746823436385__004_2679606619090809.jpg,balcony,train,5
train/balcony/1250686224969130_26863667826577618__006_122189056154801796.jpg,balcony,train,5
train/balcony/1250686224969130_26887670177510716__005_27058137690485717.jpg,balcony,train,3
train/balcony/1250686224969130_26891861793758221__005_10226188088808327.jpg,balcony,train,3
train/balcony/1250686224969130_26892261600384907__008_4336194626650607.jpg,balcony,train,3
train/balcony/1250686224969130_26892377573706643__003_1565620578897521.jpg,balcony,train,2
train/balcony/1250686224969130_26893876153556785__004_1464975928644403.jpg,balcony,train,5
train/balcony/1250686224969130_26899650066312727__007_10229947976707868.jpg,balcony,train,4
train/balcony/1250686224969130_26901024429508624__003_991528270007638.jpg,balcony,train,4
train/balcony/1250686224969130_26906005002343900__004_1624311049695140.jpg,balcony,train,5
train/balcony/1250686224969130_26912072988403768__004_27046483568281060.jpg,balcony,train,5
train/balcony/1250686224969130_26929845389959861__007_10244762647580988.jpg,balcony,train,4
train/balcony/125793327613639_3029980563861553__001_3029980563861553.jpg,balcony,train,3
train/balcony/125793327613639_3034844123375197__009_27775684435353930.jpg,balcony,train,4
train/balcony/125793327613639_3035634463296163__001_3035634463296163.jpg,balcony,train,4
train/balcony/125793327613639_3039688759557400__001_3039688759557400.jpg,balcony,train,3
train/balcony/125793327613639_3039688759557400__003_10215633469745869.jpg,balcony,train,2
train/balcony/125793327613639_3039748326218110__007_122268954410160479.jpg,balcony,train,4
train/balcony/125793327613639_3039748326218110__009_122268954440160479.jpg,balcony,train,5
train/balcony/125793327613639_3039840112875598__011_10237903479025095.jpg,balcony,train,4
